playerid,Name,z_runs,z_hr,z_rbi,z_sb,z_k,z_avg,z_ops,final_z_sum
18401,Ronald Acuna Jr.,0.9120401425813289,0.32723409094144007,-0.5543155776755594,1.7855138587905695,0.5013198577005943,-0.011299732525622108,0.8851119031264437,2.8429648275380064
18564,Trent Grisham,-0.24470136772775544,-0.28448097021517704,-0.6763099787305233,0.6994358969172625,0.6247262899656669,-1.2597772550480313,-0.7288694059095676,-3.1194293706794594
18568,Luis Arraez,0.8190421038145596,-1.2532470459581408,-1.16823754528919,-0.5562151050091898,-2.323072253436872,2.0407000100612542,0.4084730399969461,2.6135877110531114
18577,Ke'Bryan Hayes,-1.1796442587363274,-1.3570190943495792,-1.5774551428307046,1.2571507545818992,0.09512681840548298,-0.5047360366036363,-1.219525911118024,-4.676356507461856
18607,Jared Walsh,-0.6801134119760169,0.5500885537753764,1.0512418223274658,-0.7435110687694143,0.8775725257784444,0.47987768375834006,0.6476458575579193,0.42765691089522595
18882,Brandon Lowe,0.8494312951040968,1.3415299252281359,0.9913581684774679,-0.10945396432066094,0.9934097707009105,-0.23905528703136797,0.9485790274703407,2.788979394227102
19197,Will Smith,-0.3922829643980992,0.40710572830487385,0.775546043033005,-0.896221203682519,-0.7007361672641529,0.06091641821078423,0.5521200062717966,1.2079201950039944
19198,Yuli Gurriel,-0.5560825372322058,-0.9068701728810735,-0.5055819338772205,-0.5972193717041223,-1.531791214726588,0.25520341893839876,-0.6675072243874771,-1.4462666064171124
19238,Lourdes Gurriel Jr.,-0.7686365405123025,0.13507836872815795,0.39858854115402764,-0.4455617077369715,-0.3504497828526163,0.8465831025802735,0.3213909189271701,0.8378924659929715
19251,Pete Alonso,0.4279270735691001,1.6755986192485144,1.5136740470967966,-0.5472351216663845,0.41359039408383413,-0.15258006254546544,0.765789593855067,3.2695837554737937
19252,Cavan Biggio,1.3692514135925662,-0.2185178696111638,-0.1006817201950012,0.7620846272945814,0.8538025770873113,-0.2956355538174361,0.1072291768889981,0.7699274970652331
19287,Adolis Garcia,0.28661182092474446,0.7294212543852769,1.071727167092968,1.3244096597720747,2.0662469740492675,-0.5690435087472302,-0.36727400301057234,0.40960541636799386
19290,Randy Arozarena,0.3294399472244015,-0.1571941391537262,0.24051703991708812,1.9451552705018325,1.2837025383479235,0.2649557185408594,0.18384407581724718,1.5230153744997788
19294,Nick Solak,-0.9902831873755553,-1.3906234040959005,-1.0209192260807942,0.4223200753640101,-0.4797010583267616,-0.3498513783351201,-1.2872315106079317,-4.13688757280453
19326,Bryan Reynolds,-0.05839425945220202,0.11361918691158134,-0.31146212266246603,-0.3969876012020202,0.3725256201394008,-0.11252767196408213,0.15984551530988514,-0.9784325731987048
19339,Nicky Lopez,-1.137336453242686,-1.935522984066218,-1.7163979008597796,0.3319848644566122,-1.0218644705329376,-0.1134557348718539,-1.417725443343279,-4.966589181394267
19352,Sean Murphy,-0.4528492178087321,-0.2155265620437567,-0.29865015051347116,-0.896221203682519,0.15634704807237806,-0.2926163660482286,-0.02246785882760518,-2.3346784069966904
19363,Austin Hays,-0.5037012380239168,-0.2695721951786087,-0.45125681476788415,-0.6511625386416415,-0.32854307246020575,-0.3156680917228267,-0.41869855291770863,-2.281516358792381
19470,Tommy Edman,0.5460124491904261,-0.9385730776122306,-0.707973127524984,1.5697354112166464,-0.3859712034377968,-0.05426252018145059,-0.8862942623406262,-0.08538392381442217
19508,Kyle Lewis,0.836920953003533,0.4813965097448941,-0.1006817201950012,0.49619760745224584,1.5411039713412693,0.02462063417042886,0.05304219070309892,0.25039220353793024
19556,Yordan Alvarez,0.9639097257308308,1.3434475371004635,1.3189540537207516,-0.8758840934620185,0.13375395350152436,1.0835224547802906,2.032723114617629,5.732918838986422
19566,Nathaniel Lowe,-0.19939408866553557,0.11084198945831394,-0.017072696796857786,-0.42709070969743457,1.022854393114142,0.7594404809040847,0.38350484657729605,-0.4126245713342753
